label,x_px,y_px,area_px,color_l,color_a,color_b,circularity,eccentricity,extent,vari,gli,gap_fraction,solidity,cluster_id,is_tree,lat,lon
33,1157.3358348968104,220.5422138836773,1599.0,27.272345766070575,-13.968223012145646,11.600810252666388,0.5812834692751665,0.7101598017673364,0.6761099365750528,0.35966306621659594,0.20124254115199608,0.20700437773608504,0.8709150326797386,-1,False,,
34,1198.479702300406,333.77604871447903,1478.0,32.36367421852292,-18.0300728325548,19.75120510264479,0.6157132101908241,0.7196654185436866,0.6639712488769093,0.34969755015490356,0.2821793539732498,0.1562922868741543,0.8704358068315665,-1,False,,
35,1024.53807106599,589.6172588832487,985.0,39.267746160052816,-31.687993610248004,36.49603005576284,0.5102830103795425,0.6821592474190972,0.5760233918128655,0.4182370767224259,0.4837296750793602,0.03350253807106596,0.7641582622187743,-1,False,,
36,1177.004596191727,86.64281024294156,1523.0,31.96471073161632,-17.8753359847562,17.675461026829137,0.5826573241834907,0.5619430678471806,0.5857692307692308,0.37771537898258795,0.2685509144788081,0.17465528562048593,0.8508379888268156,-1,False,,
37,1276.5183290707587,395.75447570332483,1173.0,33.606896528818424,-21.59195522560391,21.483493456201263,0.5615388238407719,0.8198341241203885,0.634054054054054,0.44042057618943425,0.333961516137585,0.1457800511508951,0.8451008645533141,-1,False,,
38,1423.0401119402984,647.348880597015,1072.0,35.25847391444282,-24.090031647115683,26.934185904414736,0.5028133869297051,0.8324256077042878,0.5296442687747036,0.3750914678015788,0.3481121171240212,0.05597014925373134,0.794074074074074,0,False,,
39,198.27243330638643,591.1875505254649,1237.0,57.8891336064727,-42.90768400943532,54.204998767094565,0.6714457631344486,0.64590024497083,0.7068571428571429,0.35044031985941293,0.49829103894646165,0.08892481810832664,0.8989825581395349,-1,False,,
40,57.22890855457227,589.4525073746313,1695.0,46.99353333776895,-35.585349828811566,42.94627485881242,0.608489507793085,0.7814142290909039,0.6615925058548009,0.3841357805076602,0.46613684511993486,0.07433628318584073,0.8814352574102964,-1,False,,
41,425.6126224156692,594.4907508161044,919.0,60.40184477347863,-42.501759680708496,56.94286895318093,0.6738582165826714,0.656145991555165,0.7658333333333334,0.32189016207906707,0.48578630139700607,0.12622415669205655,0.8974609375,-1,False,,
42,8.633846153846154,8.36,325.0,34.314556097425836,-22.803984354415363,24.531614482211566,0.8301092542507222,0.23663528047910276,0.9002770083102493,0.40013556801355804,0.340871142745018,0.09846153846153849,0.9587020648967551,-1,False,,
43,808.1266339869281,589.8611111111111,1224.0,52.25321547992561,-36.30565159963217,48.631378352922276,0.5986092096516357,0.7315046195804304,0.640502354788069,0.3138779308525176,0.46032312020562055,0.14379084967320266,0.8631875881523272,-1,False,,
44,989.5980683506687,208.35512630014858,1346.0,29.35111922228251,-18.052844086255515,18.865571943109263,0.5458951610733811,0.28599165897361556,0.5852173913043478,0.3839759297702146,0.3277942351408768,0.15081723625557208,0.8449466415568111,-1,False,,
45,763.0621859296482,410.89195979899495,1592.0,30.147092649245284,-20.36637768094911,18.39149623093079,0.4914616723374518,0.847661153779231,0.5053968253968254,0.46305821011844445,0.3267848590065973,0.07412060301507539,0.8291666666666667,-1,False,,
46,937.5835390946502,285.7835390946502,1215.0,32.39330993506015,-21.071953145640336,20.95675372350844,0.5368284964249055,0.8046445859498627,0.5540355677154583,0.3969189891538012,0.31795634986533794,0.14732510288065848,0.8316221765913757,0,False,,
47,606.2588339222615,410.22173144876325,1132.0,29.46215478821646,-18.20107794805659,17.596778214257903,0.6382006526268607,0.7190227837182958,0.6550925925925926,0.40370431845158655,0.3130068641703892,0.1192579505300353,0.8829953198127926,-1,False,,
48,258.8415061295972,572.4001751313485,1142.0,56.220707536529055,-41.04891005895735,52.455915844979366,0.5976875411986726,0.6742419152419208,0.6206521739130435,0.3438691836626851,0.49056912153541726,0.12521891418563924,0.8446745562130178,-1,False,,
49,285.878985035784,447.4170461938842,1537.0,46.59423111232201,-29.503377689350632,37.76771424692483,0.46381239960283466,0.6199134273197524,0.5966614906832298,0.3150692187715019,0.3740354977019747,0.19193233571893298,0.782985226693836,-1,False,,
50,1171.4449378330373,137.38365896980463,1126.0,29.54917172582871,-17.603370029906603,17.353211548941907,0.7506362718271978,0.6090832098677036,0.727390180878553,0.3997399624615749,0.2965379779257681,0.16962699822380112,0.9214402618657938,-1,False,,
51,961.0498588899342,591.6669802445908,1063.0,46.351202167789076,-30.01424207516004,40.84963607658515,0.6549659066834682,0.5589582343851827,0.6822849807445442,0.30966200206476074,0.41912210911165426,0.21542803386641585,0.8806959403479702,-1,False,,
52,863.7102931152011,101.88548057259713,1467.0,32.70862969185895,-21.46729704632502,18.47092754100745,0.45586418175206855,0.5714529698244695,0.5868,0.518040385554356,0.32637838426350163,0.1165644171779141,0.7844919786096257,-1,False,,
53,813.5903709550118,452.431728492502,1267.0,42.14166432048222,-26.57526189201284,30.79493802724897,0.5581964954082433,0.5333166000013515,0.6557971014492754,0.34078504088104666,0.3462630418359339,0.16416732438831882,0.8401856763925729,-1,False,,
54,230.60498220640568,586.5527876631079,843.0,66.55159550084132,-46.384081277407134,62.768605027212125,0.6941788881473844,0.5409718514193386,0.7805555555555556,0.3013334841791138,0.4893125139556887,0.19335705812574144,0.9054779806659506,-1,False,,
55,391.26328125,306.5453125,1280.0,42.25171931425058,-26.572057940200814,31.558090990289042,0.5950696452748199,0.6129242614490891,0.5804988662131519,0.3660210255184211,0.357421371181772,0.19296875000000002,0.851063829787234,-1,False,,
